facility_id,facility_name,address,city,state,zip_code,county_name,phone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,footnote,start_date,end_date
330045,NS/LIJ HS HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,SUFFOLK,(631) 351-2000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,849,6.32,2.89,9.74,,07/01/2018,12/31/2019
330045,NS/LIJ HS HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,SUFFOLK,(631) 351-2000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,2199,3.10,1.23,4.96,,07/01/2018,12/31/2019
330045,NS/LIJ HS HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,SUFFOLK,(631) 351-2000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,886,3.79,1.13,6.44,,07/01/2018,12/31/2019
330045,NS/LIJ HS HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,SUFFOLK,(631) 351-2000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,492,0.80,0.1,1.51,,07/01/2018,12/31/2019
330045,NS/LIJ HS HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,SUFFOLK,(631) 351-2000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,1582,0.70,0,1.73,,07/01/2018,12/31/2019
330045,NS/LIJ HS HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,SUFFOLK,(631) 351-2000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.76,0.5,1.02,,07/01/2018,12/31/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Better Than the National Rate,962,1.6,1.1,2.3,,04/01/2017,10/02/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,89,11.9,9.4,14.9,,07/01/2017,12/01/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,258,8.7,6.7,11.3,,07/01/2017,12/01/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,394,9.7,7.6,12.3,,07/01/2017,12/01/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,477,15.3,12.8,18.1,,07/01/2017,12/01/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,149,12.4,9.4,15.8,,07/01/2017,12/01/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,4012,0.17,0,0.91,,07/01/2018,12/31/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,29,150.88,97.19,204.57,,07/01/2018,12/31/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,6140,0.20,0.02,0.38,,07/01/2018,12/31/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,5339,0.09,0.02,0.16,,07/01/2018,12/31/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,PSI_09,Perioperative hemorrhage or hematoma rate,No Different Than the National Rate,1519,2.36,0.89,3.82,,07/01/2018,12/31/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,1030,1.32,0.11,2.52,,07/01/2018,12/31/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,960,4.15,0.27,8.03,,07/01/2018,12/31/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,1554,3.82,1.56,6.08,,07/01/2018,12/31/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,1022,4.07,0.96,7.17,,07/01/2018,12/31/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,225,0.99,0.27,1.71,,07/01/2018,12/31/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,604,1.33,0.1,2.55,,07/01/2018,12/31/2019
330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,(631) 548-6000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.81,0.47,1.15,,07/01/2018,12/31/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,64,2.9,1.7,5.3,,04/01/2017,10/02/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,188,11.8,9.4,14.6,,07/01/2017,12/01/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,382,10,7.9,12.7,,07/01/2017,12/01/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,481,9.2,7.4,11.3,,07/01/2017,12/01/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,937,16,14.1,18.1,,07/01/2017,12/01/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,174,13.2,10.3,16.6,,07/01/2017,12/01/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,PSI_03,Pressure ulcer rate,No Different Than the National Rate,6378,0.28,0,0.88,,07/01/2018,12/31/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,57,173.87,124.88,222.87,,07/01/2018,12/31/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,7419,0.18,0.01,0.35,,07/01/2018,12/31/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,6459,0.09,0.02,0.16,,07/01/2018,12/31/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,PSI_09,Perioperative hemorrhage or hematoma rate,No Different Than the National Rate,979,2.96,1.51,4.42,,07/01/2018,12/31/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,168,1.37,0.14,2.6,,07/01/2018,12/31/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,157,4.29,0,8.69,,07/01/2018,12/31/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,1055,4.12,1.77,6.47,,07/01/2018,12/31/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,152,4.52,1.25,7.79,,07/01/2018,12/31/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,323,0.82,0.11,1.53,,07/01/2018,12/31/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,1229,0.94,0,2.12,,07/01/2018,12/31/2019
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.88,0.55,1.21,,07/01/2018,12/31/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,285,3,1.9,4.7,,04/01/2017,10/02/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,115,13.3,10.7,16.4,,07/01/2017,12/01/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,368,6.5,5.1,8.4,,07/01/2017,12/01/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,488,9.3,7.4,11.4,,07/01/2017,12/01/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,835,11.5,9.8,13.5,,07/01/2017,12/01/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,111,11.4,8.5,15.0,,07/01/2017,12/01/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,PSI_03,Pressure ulcer rate,Worse Than the National Rate,5929,1.85,1.19,2.51,,07/01/2018,12/31/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,49,154.84,103.38,206.3,,07/01/2018,12/31/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,7134,0.23,0.05,0.4,,07/01/2018,12/31/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,6327,0.10,0.03,0.17,,07/01/2018,12/31/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,PSI_09,Perioperative hemorrhage or hematoma rate,No Different Than the National Rate,1497,2.68,1.3,4.06,,07/01/2018,12/31/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,756,1.31,0.11,2.52,,07/01/2018,12/31/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,700,4.05,0.21,7.89,,07/01/2018,12/31/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,1617,4.14,1.98,6.30,,07/01/2018,12/31/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,743,4.96,1.9,8.03,,07/01/2018,12/31/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,488,1.43,0.72,2.14,,07/01/2018,12/31/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,1385,1.72,0.58,2.86,,07/01/2018,12/31/2019
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Worse Than the National Value,Not Applicable,1.38,1.06,1.7,,07/01/2018,12/31/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,109,2.4,1.4,4.0,,04/01/2017,10/02/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,32,12.3,9.5,15.8,,07/01/2017,12/01/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,135,7.7,5.3,11.2,,07/01/2017,12/01/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,132,10.5,7.4,14.3,,07/01/2017,12/01/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,150,14,10.6,17.9,,07/01/2017,12/01/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,MORT_30_STK,Death rate for stroke patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1693,0.33,0,1.36,,07/01/2018,12/31/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,PSI_04,Death rate among surgical inpatients with serious treatable complications,Not Available,Not Available,Not Available,Not Available,Not Available,1,07/01/2018,12/31/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,2527,0.22,0.03,0.4,,07/01/2018,12/31/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,2232,0.09,0.03,0.16,,07/01/2018,12/31/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,PSI_09,Perioperative hemorrhage or hematoma rate,No Different Than the National Rate,404,2.22,0.73,3.71,,07/01/2018,12/31/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,220,1.36,0.13,2.58,,07/01/2018,12/31/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,171,4.27,0,8.66,,07/01/2018,12/31/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,415,3.57,0.78,6.37,,07/01/2018,12/31/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,209,4.30,1.11,7.49,,07/01/2018,12/31/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,170,0.83,0.12,1.55,,07/01/2018,12/31/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,385,1.07,0,2.34,,07/01/2018,12/31/2019
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.85,0.44,1.26,,07/01/2018,12/31/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,532,1.9,1.2,3.0,,04/01/2017,10/02/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,29,11.2,8.4,14.9,,07/01/2017,12/01/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,137,7.1,5.0,10.0,,07/01/2017,12/01/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,146,11,8.0,14.8,,07/01/2017,12/01/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,186,12.7,9.5,16.7,,07/01/2017,12/01/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,32,12,8.6,16.4,,07/01/2017,12/01/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,2624,0.61,0,1.52,,07/01/2018,12/31/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2018,12/31/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,3349,0.22,0.03,0.4,,07/01/2018,12/31/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,2744,0.10,0.04,0.17,,07/01/2018,12/31/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,PSI_09,Perioperative hemorrhage or hematoma rate,No Different Than the National Rate,797,2.56,1.03,4.08,,07/01/2018,12/31/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,547,1.93,0.7,3.17,,07/01/2018,12/31/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,528,5.87,1.63,10.11,,07/01/2018,12/31/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,835,3.87,1.33,6.41,,07/01/2018,12/31/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,525,5.56,2.31,8.8,,07/01/2018,12/31/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,170,0.84,0.12,1.56,,07/01/2018,12/31/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,403,1.05,0,2.31,,07/01/2018,12/31/2019
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,1.10,0.72,1.48,,07/01/2018,12/31/2019
